name,zcr_mean,energy_mean,energy_entropy_mean,spectral_centroid_mean,spectral_spread_mean,spectral_entropy_mean,spectral_flux_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_std_mean,zcr_std,energy_std,energy_entropy_std,spectral_centroid_std,spectral_spread_std,spectral_entropy_std,spectral_flux_std,spectral_rolloff_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,chroma_std_std
apollo,0.1546300515202954,0.05720905277211127,3.2303714716868863,0.2847473530651181,0.25261644255559995,1.4819067960161478,0.00509410983570955,0.2764639880952381,-22.164787616943837,0.8929048400571522,0.17587118177336564,0.552869819076617,0.12294498400462826,-0.0011208122146797387,-0.10331800418774036,0.020533899127186197,-0.11124521110321559,0.05583365975823838,0.010402037802579703,0.006335392461618909,0.04860183185512119,0.01432474726345204,0.010432191414881038,0.07515215629707772,0.015848125615758664,0.04235362756662905,0.010481339441990216,0.02300236264037739,0.005718080711328372,0.004160276180260048,0.01219463988957614,0.03581170776699081,0.005285860686379478,0.03563190602736919,0.04256591329350583,0.017086115968242457,0.09861979808078782,0.040929640600598574,0.01726039895642476,0.39906404135089024,0.0033508457331900255,0.1027018550889292,0.7790392217933434,0.4914940441277614,0.29573141358229976,0.2535580383958414,0.22774627289590355,0.21719308793378952,0.2222903841618981,0.20580375134218779,0.2154259596914091,0.20868636685662095,0.22135193327027525,0.1910329815793079,0.14457774356082004,0.014121628559285204,0.008637974652128988,0.058072655288890516,0.012848986148441058,0.04132105418829475,0.008398481983748408,0.018309746496324136,0.005524261363598421,0.003690203261893028,0.01158239526136289,0.024506422702020688,0.004654030841237227,0.015121830260032937
apologize,0.11019751101051914,0.040556864874650274,3.169380818448323,0.22879210527557567,0.24233893654015465,0.8779524640398407,0.006812783226303081,0.17232936507936508,-24.286758512286145,1.7909866643631025,-0.06855341917747892,0.24029340789477904,0.1151328190368035,0.36053690491663426,0.05950202691083768,0.0014413971981564765,-0.01422715430199582,-0.02584171868564972,0.025631230088004033,0.08954901398895897,0.049193807475053336,0.011714611176530398,0.0075089803989133825,0.09585251399323384,0.009786611123421014,0.06363411514461823,0.005373198319432382,0.047988336798170425,0.0011856524622562514,0.00878071040781055,0.012600137526430846,0.05704036428086402,0.007109308662012674,0.05029736596338341,0.047171933992869695,0.03582284559302302,0.16643763427206587,0.05680006715278403,0.0333027475128789,0.43829684444566075,0.0067514265429303435,0.11769148707447327,0.963314687318026,0.4874561174515484,0.3656720854547479,0.2792581818876973,0.22757453885286197,0.23346854695485214,0.19256969303430435,0.20504832979267537,0.21064772194997347,0.18553059843999303,0.21114314463307268,0.18109108846787295,0.1679022223885064,0.010059185936251186,0.007850499267120904,0.08087420929049988,0.008724109515824412,0.05926645529003507,0.00484139421352134,0.028170061988463967,0.0013972188771100554,0.00775509078065264,0.009644328802089026,0.03509063111869262,0.005974603413489626,0.022507716334692694
arcade_mammoth,0.14654459330050032,0.09163304161808514,3.2353882417080113,0.2728057721088986,0.25119281461454734,1.4178563859746671,0.003352758939500898,0.27688330078125,-21.061932313665444,1.2456719880464657,0.03231625722125463,0.3538173900607948,-0.03989659894092636,0.008610156409594429,-0.011198899235618509,0.04441878477541715,0.013642066508122988,0.01991237335788137,-0.10274571121069885,-0.06989559701201992,-0.05632263921029884,0.022683018113993092,0.007252591059751174,0.06426398939326812,0.01713792701979897,0.05158978302534846,0.004951243786556294,0.034700644345232935,0.00298990890497833,0.004550466350123318,0.015941528746928363,0.0325450317744615,0.018157112485405132,0.040360829845891164,0.029940674459535677,0.021116933731124943,0.07554412664443502,0.027282170950066027,0.014112052649483632,0.2739387488496269,0.0016545966147611397,0.07660833592792528,0.5947258317587396,0.27558899317491237,0.24727771385092503,0.1986665284212604,0.17893863743977267,0.17154058835666075,0.1774242425104352,0.17139034751090187,0.1726482452143494,0.16367142997742168,0.15634219304963043,0.164256361918386,0.14180344683294252,0.0155332637750134,0.005948415019415119,0.033610628569948585,0.012795762495923154,0.03645479749276697,0.004280680208845036,0.02489562348103688,0.0028679677833873167,0.003367128415457156,0.013093655578792598,0.02140247382879186,0.013057872694076295,0.015347035308456592
are_you_gonna_be_my_girl,0.20518158151170066,0.02427685990730793,3.1806987626579275,0.309428028613601,0.2492168520328599,1.7798293663518039,0.0040679434122979285,0.3827168604651162,-22.76098586225565,0.9059400397778893,0.49139620752107066,0.29312908398069754,0.15934196948846038,0.26241621564182405,0.02204564745038478,0.09559376579796013,0.02171847908971426,0.10415192899477006,0.018643221367434182,0.0409540289778825,0.02040860873599754,0.025038093986533855,0.00783909184049499,0.048360732758937826,0.01106860535505986,0.04045711829089781,0.010875856921301785,0.023948438709393536,0.005063745629553333,0.009177492428935247,0.014717178704901078,0.016339233560546187,0.006412019926861655,0.026074242989174694,0.047510297239761475,0.006254181080399768,0.1280480409657042,0.03744579452470688,0.01723991665312702,0.346454475924583,0.0023659860159882607,0.09932791959975751,0.8334079954719091,0.39162722580917986,0.3556051845142152,0.2614299333137307,0.21744125448849635,0.209917720515698,0.18764791140868214,0.19968249649156514,0.19967933766515927,0.18987110599416848,0.18791031999832275,0.17590114354474998,0.1719302057204397,0.023281954648409244,0.007588495925110055,0.03725630076459203,0.010838345801981293,0.03782571373007082,0.008598562759279888,0.017352253236304755,0.004961244328131626,0.008470554739260658,0.012705349264296138,0.012712086793894994,0.006285630907778902,0.012765217663773065
are_you_with_me,0.06939967041444699,0.030992305672048092,3.1650273583916713,0.17108054328839079,0.20874178729304482,0.5061916212352418,0.011259292256753256,0.10337317518248175,-24.362079159586955,2.562082015167383,0.20389720378208653,0.11743593246420866,-0.042874805558225315,-0.018943613895005075,-0.345167237041719,0.20901544380314338,-0.18005740052837244,0.217605117651578,-0.08709337315968116,-0.008629399684725965,-0.018972112653752142,0.024831020896595113,0.004500370807050306,0.07299100787048377,0.012264206524457349,0.029532656166011303,0.017590555670650057,0.06416402215477139,0.0028067604059270257,0.011688171428432249,0.014966070984853353,0.04188336246395112,0.010813274701944254,0.04477895539038095,0.02762623933853972,0.01873535529133639,0.13503628174981364,0.04565931546563449,0.03547030106534958,0.2659549017512918,0.0071458138737694726,0.06439545349797945,1.1873783456821518,0.44656616086136497,0.3455628410636504,0.29519497159068575,0.26154063463726185,0.24255382835940528,0.23938306611742693,0.22381131953693056,0.24723981017199567,0.2538176835202915,0.23908954029367457,0.17977133015434782,0.18939864877867746,0.025355339716001152,0.005703317522796179,0.06258295827601103,0.011120378064172633,0.025687953319864693,0.014958748457661937,0.04551296906134079,0.0032366990290030964,0.010426826468151204,0.014982315576288836,0.02827709773985629,0.011437712898267125,0.017132750396874893
arms_around_you,0.09258146035149521,0.06751770979528027,3.185588581512262,0.22307412634641138,0.2495883610478318,0.761707738051984,0.007612517005548326,0.14014732142857145,-22.524534505238247,2.13777160637157,-0.007209503672263709,0.3968868930333825,0.22687741130460656,0.33705624823461583,0.17985595119020853,-0.031454331937821746,-0.18212314550439204,-0.16751563713052617,-0.15935503190580158,0.05392838331049825,0.13238723273635744,0.03308778116433237,0.02295236969387306,0.07762477016479011,0.018812066620161397,0.0816750475697935,0.017668453637420936,0.04340167510778112,0.00372978384661675,0.004816976009782775,0.011880976953743752,0.03688575035508924,0.004719505094413296,0.04979228590510308,0.033950738217011306,0.036800191415605935,0.12839200799548675,0.04642451073745176,0.027626714924969535,0.32085975597405575,0.005911267759765411,0.08761956762549729,0.8515736108613605,0.42890793148062134,0.37724665107650496,0.2755277154271891,0.2467866143070104,0.2328731917222574,0.23221635978892263,0.20555464876941457,0.22204758740822836,0.22514158327346784,0.21776390390600384,0.20099751890316925,0.2000912290684109,0.02478025836899341,0.018680841028175105,0.041585569642125474,0.015499211199224467,0.0861227941992904,0.015765398865810704,0.027557296327583816,0.004685888008546597,0.004259620503951914,0.009409181929626781,0.02303363959178459,0.004416211017350335,0.02433192607381323
army_of_the_night,0.13977249669932595,0.09084540650850341,3.171154911690895,0.2522970873668982,0.24404597870572256,1.3103168367665852,0.003965049525043547,0.2338561111111111,-21.295698635287025,1.2349035218905526,0.25544314358578835,0.5115542400875224,0.2959744772418705,0.30149993702178185,0.015176609861198736,0.04630861170488427,-0.050858632387222755,0.24871218281838875,0.021493949315644006,0.0379168417991425,-0.02711100150639206,0.02980491409471037,0.005481956030014729,0.04446337289778858,0.020382657127433958,0.0643752052644969,0.015191307227412892,0.05098096963685558,0.004807705247370216,0.006003195708716409,0.018336803096771718,0.03248451464628696,0.008696644586603701,0.032654647871854924,0.024545369816566426,0.028080391180558467,0.12227387454232823,0.019502561151536292,0.014926346575540388,0.2741170351743851,0.003449042677869934,0.05821850633775991,0.6443761657027023,0.28473879067792957,0.24139690731729854,0.18366527822854664,0.21889702448389228,0.17807053818975593,0.1764053459149657,0.18200286164355972,0.19739511451848626,0.19467459169956586,0.1790737926930425,0.16477981289985438,0.1519767529799765,0.019838235194471584,0.005526076157043858,0.023695998738282036,0.01648460333680619,0.04009618634599963,0.013442556807908141,0.030175802004267598,0.005218467805372767,0.005282715742693328,0.01216951110583779,0.020671719829663003,0.00730647649907269,0.01003930321873834
atm,0.11419016317822753,0.016694881393428812,2.926399008189191,0.24514290641794861,0.24520944271327574,0.8927224944033668,0.007456899840704177,0.19912411347517733,-26.703024191289806,2.0049695057420065,-0.08430289272669243,0.15011604456918462,-0.07002340412213698,0.11348999279550391,0.10748866075105315,0.01562917448974939,-0.006584610397786735,-0.054345787668638526,-0.19795380081522398,-0.06937061335781179,-0.05498001100514508,0.013618462079525571,0.008090680759111948,0.050481921492578706,0.011346744174358428,0.02384732489664584,0.010459335210502048,0.0707624309607241,0.0036809657692863694,0.010644915648373197,0.008938656352561176,0.06126502099392282,0.007475027891465254,0.040196444850973644,0.059127309199678235,0.011201820926246314,0.22806029045589282,0.068448517353915,0.030988943465951897,0.4736493444543665,0.004845188148933924,0.16208694613738905,1.5536299326520897,0.7093462496582035,0.6173189696761816,0.3472712177176639,0.3334684203890923,0.270922144388697,0.22602250889076378,0.20929169434783815,0.1968073236787911,0.2055366796296906,0.23119424993754892,0.2206347106182391,0.20100921654725637,0.013743422671201612,0.00832817513925103,0.034348268380706475,0.010307340364089838,0.025340109325683036,0.010667214743664237,0.075008611154683,0.003997869012232309,0.008949345288683231,0.00922349151958654,0.047544932813701195,0.007701169603491182,0.022804200483288104
awake,0.16473948094692287,0.02030333908199073,3.140793723414548,0.2831504502490041,0.25009626818884423,1.3972877913161375,0.003156306343091555,0.3107009385665529,-23.421215226430455,1.2075815580737677,0.6952591645691658,0.42354877754313774,0.2101269087824768,0.38417518255070615,0.0975994286463639,0.15993010012499262,0.06208304227155492,0.09364837177586734,0.017360775894342626,0.005558813401627561,0.06475812101873728,0.06665317421016222,0.004067523844993731,0.039142385478994846,0.015377960464807544,0.050632178834970606,0.018488786095327146,0.05234937430774376,0.0018479195624703324,0.005619608502072492,0.013204038667775432,0.029041179655182926,0.011457964819184442,0.03278744488997591,0.03609078439891136,0.007145930037761478,0.1620960848190146,0.03054031047067437,0.013888303805028195,0.3549774964241709,0.002438426016439524,0.09255977804746265,0.7758351944319444,0.298132916474558,0.249310708806558,0.21419551738595854,0.20912128034831284,0.1873592729242124,0.1691918587746524,0.14745140661700723,0.15003738983106238,0.1435112317404259,0.14068345192956078,0.13894807435294584,0.13352433973601918,0.04116922173699393,0.0035448834696662386,0.02606185029529035,0.012865627603284425,0.031317024740650796,0.015543456961807627,0.03441111490705275,0.001431471525202527,0.004269515141212045,0.010086729821116086,0.019686732017649047,0.00935802943406473,0.010993998751297673
baby,0.08410372410175715,0.06330679564359538,3.1779630047769962,0.2091301992659106,0.23290634515123476,0.7141692441069883,0.008664823652481139,0.12996925403225806,-23.726827285354048,2.1006937046084557,0.13911085246690663,0.3398349307290758,0.16352578628013323,0.017007278453299125,-0.008176070225933394,-0.058101007366480564,-0.029582870318662493,-0.019060296294287005,0.09373720401885796,0.0572531134706059,0.05355282294074407,0.02061634464496023,0.004923527121499263,0.0694657310859082,0.015850851431654548,0.0756613968852981,0.01476869943344702,0.05128794451379422,0.0019183192599274328,0.008596966607044133,0.01819055003943827,0.02519285760094799,0.013338051521109265,0.046995342897806505,0.03339326349172889,0.024554285125505008,0.13397568482797334,0.04766301072332483,0.028776732246634677,0.2911944535995144,0.0066278245570007355,0.07524771438697546,1.1379264364615556,0.4256217062666798,0.44058224258217826,0.3037557166259169,0.27134238927998267,0.26507308354008335,0.254427306368872,0.25281688184225,0.26657085015970156,0.27150906235622313,0.2545350017958885,0.22040351863926225,0.20394205763654444,0.01761988493975716,0.005470524929939278,0.04038162938594288,0.014870444226528565,0.06889979855788855,0.013863330341669582,0.029109076710718503,0.002292663781351307,0.008970830069528313,0.014593365292771766,0.017849920166723075,0.012214856498351497,0.019333542569187786
baby_one_more_time,0.17522528584584773,0.03176730215025199,3.047028223607502,0.2922227858388507,0.2531392833428525,1.4376095012754306,0.004714573607155855,0.31552584388185656,-23.520242718670385,1.182987097889739,-0.092834659713364,0.24759409174328217,-0.042854204417270364,0.04018131204195812,-0.09233509180934807,-0.04561569974218638,-0.06027232288910658,-0.04544635491014326,0.033287555472237815,0.013488361628230036,0.07408288949755415,0.011468717846500377,0.005328449681994728,0.035544203194146154,0.015711311282815752,0.04619582499969743,0.009564892998762276,0.045764565863845454,0.002866162831150073,0.005144420968038009,0.016465565197465712,0.025594007415136635,0.007732114642546593,0.027983055969792753,0.06061804326848603,0.021419200230668334,0.23393573355961667,0.05827052199503285,0.025847291767082878,0.506577337886059,0.003002963410899758,0.1541414218208712,1.237922998544628,0.57523405928198,0.45572679125885635,0.39242585600600915,0.2799893760279007,0.26647799060275784,0.2521272207544394,0.2521392510985766,0.22515458760791204,0.21463729738939766,0.2011579075781325,0.20038846104279717,0.18398488604608187,0.012633728640673551,0.005273589545825987,0.030535554408045795,0.014149898192189047,0.04893252302418029,0.008316374650513991,0.03875731238558753,0.003219596514397108,0.0056117692465437324,0.020032134713038285,0.021592334304612267,0.009723824780713246,0.016114301891933934
back_for_good,0.10761053587362396,0.019585706973504338,3.2103510144352168,0.24001427915635404,0.2580880752772262,0.8903167954312409,0.004589585949969239,0.17292364016736406,-23.820946381585312,2.01920918481264,0.07076911688126553,0.2666987318003345,0.0916650501590865,0.01579796232243911,0.011171538803015522,0.021466577177221273,0.012605110201699356,-0.09725484485425397,-0.02474178593392798,0.041870268780133724,-0.02353182346812681,0.016434902117282536,0.011682653398994627,0.0649718284648538,0.013022857824047402,0.08434152840658336,0.009503451922715225,0.027254924952556873,0.003050794570448912,0.007181172019193888,0.012094356038884452,0.050382117834563284,0.011468137437116327,0.04344150470044111,0.038091917961314246,0.00790291700803317,0.09590520537948262,0.05079892081066677,0.028031806372503427,0.2842329590371458,0.0024441459854393096,0.11108287080795529,0.6990750011450376,0.2939194353440524,0.3304508126797839,0.23646793592994914,0.2007979409557455,0.1995653986366625,0.18559831782562236,0.18163090611864116,0.1947801237020338,0.18598470463501374,0.18668843911467586,0.18931913256930694,0.202033765325132,0.013056722420295232,0.01124911495835717,0.05152001279004577,0.010351045501301502,0.05533281392235272,0.00899070294307803,0.018253665076580623,0.0036494743283157992,0.006535848704173376,0.009083907254657854,0.02398016493085228,0.012968250498955428,0.016077629497656593
back_in_time,0.12332393449929195,0.10504262195042975,3.1949862875458255,0.261202042473718,0.24920467897132045,1.0459278218712285,0.005761623123197491,0.23157076149425287,-21.812658433398383,1.5375581346528744,0.19437408745946116,0.35656215889879744,0.056453070565327314,0.19264332098131665,0.011241166639068195,0.10812537797144094,0.04339148580980126,0.03848434539587274,-0.015635028187828838,-0.025573003363576013,0.03246835720548237,0.014174132885038949,0.008297240790223469,0.08884547056223452,0.013390417548629557,0.05753341549981491,0.011824905947136068,0.021868842155477995,0.0031392520884624764,0.007822681344880126,0.023799968493974078,0.04383269838647462,0.00556917803136966,0.04283688647538339,0.03869153552351954,0.042928752054290226,0.12655630029008794,0.03887353068051127,0.01751182189839957,0.36456276628261863,0.004182713076210534,0.11517083497214017,0.9760843263569768,0.35328669123742834,0.24056454513347825,0.2163435213422238,0.1912855674337471,0.17730773763502447,0.16709585800882476,0.15091794625833818,0.1588291031251783,0.14597088971756136,0.13803431834249186,0.13773517033107327,0.12269410699566183,0.012341902499541467,0.00749740936896714,0.06443142797175563,0.01080231203636901,0.05135651321318026,0.009524701150354956,0.01703038287676995,0.002827823160402684,0.006006351477075929,0.015310105771913133,0.032860936028463454,0.00468327210849596,0.018659538216176302
bad,0.1617379039287469,0.04651688362479823,3.231583738523616,0.2950153422208675,0.2629494582878342,1.5154849387555291,0.0037623969549339634,0.30937743664717343,-22.23604539132085,1.0498492345493462,-0.20656927105050757,0.5807895238103613,0.20962025313421304,0.12616960672813346,0.08101093073097843,0.1466886471632111,0.14350662495028885,0.14801236556065733,0.0231126351207101,0.021845917182160713,0.022913848577548482,0.017248803603172404,0.003789271867707509,0.046846535039770695,0.008909164054000942,0.03738814339299417,0.009261626446349874,0.04457175612859945,0.0018813587607884267,0.008998487541247201,0.01645460804921707,0.05844549209544484,0.0058500436720984005,0.036445310124336376,0.0374983101810343,0.01172909621808925,0.0859478470161987,0.03319465298436016,0.01622886485972345,0.3223140480589146,0.002214950246297533,0.10465531872765994,0.5971929713693658,0.372475389287797,0.26211624083810947,0.2443572654007717,0.21585248548049749,0.18420652541827842,0.17100949717499297,0.19097424749347955,0.204244604269489,0.1850026344140848,0.17170734236544624,0.158668279450621,0.16462604688178722,0.016285545539681794,0.0032144073885154545,0.0329169885864392,0.00908648706731647,0.03716035458473413,0.008818876318708176,0.029971761817134145,0.0017848624927760007,0.007413390790475937,0.01464892717940364,0.03972931745106988,0.004572165318236081,0.012745205046591627
bad_and_boujee,0.06612323000382703,0.12218136960276554,3.24068712705694,0.23925753184238943,0.2604871329433194,0.5440748934014805,0.010703690104470955,0.11362686567164178,-22.8361532378729,1.9566239904481009,-0.01628821848256939,0.04217446714271085,0.09314528280111921,0.19396711244346268,0.04278142365066508,0.06328637628809915,0.017441710296834664,0.035259182856368525,0.0691910633010811,0.11356817872383367,-0.06895998284787934,0.004215294857236285,0.0026377262798868905,0.06870622480439223,0.006349430653564287,0.022648741564491332,0.0037337937328813207,0.04412577690118187,0.002243560482737687,0.003815268415260035,0.006223152069369893,0.25073329973971803,0.002693672858994851,0.08386202184488199,0.03851044965132128,0.05086261281594171,0.09255860894409386,0.075365977179392,0.038675654948379656,0.38555276815068046,0.010040222026078818,0.1248043531432893,1.2930437414059466,0.6290913635207557,0.5636048819244617,0.37044123487626124,0.3686193216888231,0.3467078932176243,0.28633313305506897,0.2503317068923347,0.22719831365307602,0.2184734446172255,0.20058645808942605,0.21685910023932561,0.20490366956523393,0.004751346189075093,0.0028638652072408674,0.05534713327399717,0.004615776783423303,0.02769670885926322,0.004193258054459136,0.04197151588682353,0.002986290783337405,0.004031547676497713,0.006258646712638493,0.10472645810149521,0.0031269162462460583,0.022528797305366468
bad_boys,0.11560823999848391,0.0395437722236855,3.0921315704189998,0.2510960746602181,0.25008668401066825,1.0225740643873011,0.006800815728122592,0.203767316017316,-23.15348547903219,1.6851339627008968,0.06350849430317082,0.37295943315221197,0.203489133693163,0.17276853534028738,0.13190426214121823,0.09385589503131309,-0.06694205358778745,-0.036266025863981546,-0.05325398389745814,0.01390278700974589,-0.10327948546544138,0.03934106583838428,0.011872689973522362,0.06029077883490228,0.0160545459522567,0.07226601622717335,0.005399883756474771,0.025423214646226103,0.006467981211005656,0.005313247505295601,0.026327952793253992,0.023590549675159306,0.008978296326581313,0.04128437557239347,0.0525560093764916,0.024142926379913367,0.23033118057158664,0.06296320660069948,0.034732872612041964,0.475789265381484,0.004434663940079185,0.15288360549420255,1.0088050559426622,0.4574704669490792,0.5129604355629753,0.33159661925174355,0.31044607515669,0.26205815729699683,0.2540247487412742,0.2363876235759851,0.23119023751561799,0.234240129822681,0.22551320460936947,0.23008773932697904,0.20212772143150515,0.036444804073857015,0.012671704629396265,0.06438333045884458,0.012443449654811494,0.06539310095977839,0.0058433047593098655,0.024542987949155666,0.007098007489694803,0.0056790575940647075,0.034635498821983954,0.02324797159544095,0.009434356288857047,0.022175249165745366
bad_company,0.11079955127596772,0.08890075658514247,3.1513573551763527,0.22566325484810615,0.2359928174791123,0.8923575626053124,0.00432815935089088,0.171534046692607,-21.627984575941383,1.8591404630311967,0.42694558271407435,0.4295017598336851,0.4052063294146563,0.3213502446729188,0.07852366658150045,0.12890119387495086,0.026321101727395664,0.05186106903782138,0.008573535419730478,0.09555908198629878,0.06785629006075007,0.02348714864703064,0.0064353313607318375,0.057643206190305114,0.03623263524511575,0.08221977542527235,0.01431139486375948,0.04842228700405982,0.0027370377577287355,0.010090504099154388,0.02596085645607194,0.047231568427902944,0.005267709594103533,0.041184504461371035,0.028475843415225046,0.027275490800235672,0.10671621446603408,0.029993188387730567,0.01817271465423825,0.2830758947078249,0.0022437040990950902,0.0712765802733517,0.6018361581570295,0.3330329637562783,0.2540639614491533,0.2036992621533627,0.2224580891070461,0.1911981745174202,0.17124614431403465,0.16117791920796587,0.1658771588929586,0.16640010769178698,0.16394898982354722,0.1704537764829705,0.15561550954909378,0.017391267289704474,0.006792075105103663,0.0369174345175845,0.025658155877253924,0.05316328128183953,0.012021227451148433,0.032619724862003284,0.0028549270142494087,0.012611442481000268,0.01760928914691759,0.023335545003724544,0.005204484918609167,0.014513479958961562
bad_habit,0.12894417458400084,0.08763391877304712,3.1744149373011163,0.24659406241260362,0.23662215871025868,1.18382051902441,0.005661245714939096,0.22825,-21.752678609141995,1.2474093174163101,0.15321104212885267,0.335841556093492,0.22034920552892506,0.2756815720765427,0.15709026723169744,-0.022637251256278013,-0.06840771158669016,0.06431471248742496,0.06351943420830468,0.08316969545814383,-0.017301149238096777,0.019875670189943927,0.005306326472080362,0.03579888291278742,0.023288143852738218,0.07363892081368234,0.010416944327825943,0.03604317337166219,0.002911205670810172,0.010979787513413653,0.026468753243572944,0.020525087594877253,0.005709317794154982,0.03273801373288089,0.03679040649601776,0.029770440544603073,0.12906876039497592,0.03730774874747298,0.02111795961055527,0.3607662526493053,0.004566243372201721,0.08859472897112348,0.9895784531443682,0.395638421157355,0.3412530600684521,0.2574112372867041,0.22026303853097987,0.21819524615116653,0.21665043579155865,0.23900869010007586,0.2054140685461767,0.2285699946674943,0.21444123784266772,0.19362964185343245,0.1721780042243507,0.019602734049032497,0.0061567149029079695,0.027150617845297504,0.02189437032124499,0.06393193681293957,0.010137134076762385,0.028562061133761436,0.003377617751691567,0.011343573877436596,0.02028878598353391,0.01603285894951458,0.005265361022628527,0.016648412515411645
bad_motherfucker,0.15192025679830556,0.033107580918162176,3.1516158358167656,0.25709257464241786,0.2355811721865318,1.2903515078768608,0.004689329838229195,0.2798314694564695,-23.341487591570676,1.6138199525547792,0.24615772883503334,0.2984921065572416,0.13114726726504444,0.08579145715155648,0.0037272665439370273,0.015161611860443824,-0.14552451385126228,0.01896363725972877,-0.09585780890757581,-0.11375693291791915,-0.06923165566551173,0.02442816785250653,0.010641673149902902,0.02615392706348675,0.01806383862287378,0.04340769325956966,0.009393114493813947,0.026832485628313918,0.007187958063012323,0.010441930029821507,0.027948777438297493,0.01967130708932189,0.013857308052773023,0.027481477341073608,0.035777001769579805,0.01203678590318264,0.13817525581953108,0.03193731785337078,0.018246713675601628,0.3264571141443636,0.0038764622071279344,0.08807004495895739,0.7982110674288017,0.3628031036434733,0.31143970266244064,0.21663433882495878,0.21644324447192004,0.21279482978853764,0.21073732149463664,0.20094292283622686,0.18829909739058795,0.18888940365543463,0.1871567596196683,0.1900823465107647,0.16599550196389518,0.02204419765059353,0.00833425728886138,0.017515786725456367,0.013441215074493222,0.04057368809949493,0.008087817392340175,0.02329096849747236,0.006084868671767648,0.009088944250902642,0.020783219052326763,0.012376228031912228,0.011754103404661402,0.013204722166953491
bangarang,0.1695169069709664,0.11696554208059037,3.12930170373286,0.30425278990203597,0.26280673764578244,1.32875272449069,0.005733025625502223,0.3233436073059361,-22.259146148920294,1.0056343606959028,0.029584868339325294,-0.10207747822033175,0.15788026699256072,0.15365731295625673,0.05034786923342602,0.0262011470232207,0.1029920636777546,0.1507720342421871,-0.023585501663252503,-0.01677360756565794,0.00386560039330189,0.024980520583767544,0.005940248069091028,0.0889051823581073,0.007065815488168503,0.04586851158400915,0.006187790437024671,0.023078906487932663,0.0016844296126808,0.0035654213424950653,0.012464393766196463,0.048553749313077876,0.012269024097422738,0.03937275443450231,0.07085669867237351,0.05512662723296623,0.16200301810995524,0.04954967725332783,0.019490279897968303,0.5321683694901083,0.004266182898283804,0.16718238398710494,0.8509060113448234,0.630534341161065,0.4923872267378644,0.3867284735701605,0.3236707416257414,0.30316296268619136,0.2745902952059189,0.28372261196959103,0.27686148600687605,0.2732226538217802,0.2169456235829037,0.2115737067887743,0.2217063298294594,0.025015423189966173,0.009194078345732897,0.07646834678193148,0.007711797137971858,0.05302274838543453,0.005880419022764753,0.019976774717370794,0.0017466101576449993,0.0038252052683186402,0.01208880784158764,0.03830460384617016,0.02103274348392417,0.02153144145668205
banjo_odyssey,0.09299903348683836,0.03782032490120545,3.162801495348758,0.20145857410178708,0.2211233383680771,0.8550439371155595,0.00598208338958138,0.15095454545454545,-23.052537685444126,2.1536553802129896,-0.25095556409121267,0.4118412736235682,0.10531446701150819,0.1677790447644887,0.0022669166768912227,-0.013518272016609737,0.028124147955904642,0.013284139679340418,-0.08949685055235021,0.06774794853531887,0.01736601214863154,0.05362248019675219,0.010489469833164095,0.026752112005267573,0.009571954948291017,0.029746885145507426,0.02369555817466345,0.03764888160829626,0.004673455942965631,0.009602119531208823,0.01679361731169938,0.029932235244747342,0.01505330002540341,0.03497864645042542,0.03289044866059726,0.02158734622413347,0.16482432505499453,0.04772274232947778,0.03305557686353868,0.3088336131344393,0.003918484609121903,0.07805439087613676,0.8738511683424361,0.3598227781974133,0.3709910732175556,0.24177334749875054,0.2301950753048244,0.21490361716957396,0.21527960598321116,0.19384246529130006,0.20908390044410677,0.18434640792530207,0.20090423996974086,0.21106615452990302,0.2057825517855126,0.05004811045763238,0.009822877182452849,0.02032080248239482,0.00815080281425331,0.023448311533831756,0.017532270587742038,0.036657900826258805,0.005117071729532118,0.00890432800050448,0.014903136089105026,0.02128724582553677,0.015157160180347557,0.01610784038671135
